ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1346,Anselm Ahlfors,M,30,NA,NA,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
1357,Else Margrethe Ahlmann-Ohlsen,F,20,NA,NA,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Women's Foil, Individual",NA
1362,"Anna Margareta ""Ann-Margret"" Ahlstrand (-Osterman)",F,23,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,NA
1425,Eugen Nikolaus Ahnstrm,M,23,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Men's Platform,NA
1510,Anna Airy (-Pocock),F,45,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",NA
1533,"Robert ""Bobby"" Aitken, Jr.",M,23,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,NA
1536,Robert Ingersoll Aitken,M,50,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",NA
1543,Iwao Aizawa,M,21,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
1543,Iwao Aizawa,M,21,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,NA
1543,Iwao Aizawa,M,21,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
1605,Adolfas Akelaitis,M,18,NA,NA,Lithuania,LTU,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's High Jump,NA
1726,Sigurd Olav Akre-Aas,M,30,NA,NA,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",NA
1726,Sigurd Olav Akre-Aas,M,30,NA,NA,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",NA
1726,Sigurd Olav Akre-Aas,M,30,NA,NA,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",NA
1726,Sigurd Olav Akre-Aas,M,30,NA,NA,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Individual",NA
2297,John Laurent Albaret,M,49,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",NA
2297,John Laurent Albaret,M,49,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",NA
2297,John Laurent Albaret,M,49,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",NA
2305,Eduardo Luis Albe,M,28,172,66,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
2368,Ernst Albrecht,M,20,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,NA
2384,Lothar Albrich,M,NA,NA,NA,Romania,ROU,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
2440,"Frederick Pitt ""Fred"" Alderman",M,22,177,75,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
2449,William Truman Aldrich,M,48,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",NA
2449,William Truman Aldrich,M,48,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",NA
2449,William Truman Aldrich,M,48,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",NA
2524,Armando Alemn Subirn,M,23,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",NA
2553,Karl Theophil Christian Aletter,M,21,183,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,NA
2617,scar Armando Alfaro Saavedra,M,NA,NA,NA,Chile,CHI,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,NA
2628,Jean Alfonsetti,M,20,NA,NA,Luxembourg,LUX,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",NA
2628,Jean Alfonsetti,M,20,NA,NA,Luxembourg,LUX,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",NA
2699,Shaukat Ali,M,30,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Gold
2777,Hermann Reinhard Alker,M,43,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",NA
2777,Hermann Reinhard Alker,M,43,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",NA
2777,Hermann Reinhard Alker,M,43,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",NA
2777,Hermann Reinhard Alker,M,43,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",NA
2808,Henry Aurlien Charles Allard,M,43,NA,NA,Cupidon Viking,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 6 metres,NA
2864,Richard James Allen,M,25,172,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Gold
3018,Ottorino Aloisio,M,26,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",NA
3018,Ottorino Aloisio,M,26,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",NA
3136,scar Alvarado,M,NA,NA,NA,Chile,CHI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
3136,scar Alvarado,M,NA,NA,NA,Chile,CHI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,NA
3140,Amilcar lvarez Carmendia,M,NA,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
3165,Jos Mara lvarez de las Asturias Bohorques y Goyeneche,M,33,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",NA
3165,Jos Mara lvarez de las Asturias Bohorques y Goyeneche,M,33,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",Gold
3218,Carlos Alves Jnior,M,24,NA,NA,Portugal,POR,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,NA
3256,Charles Alzieu,M,23,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,NA
3262,Amadeo Labarta Rey,M,23,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,NA
3289,Max Amann,M,23,NA,NA,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,Gold
3325,Santiago Amat Cansino,M,40,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed One Person Dinghy,NA
3349,Georgios Ambet,M,NA,NA,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",NA
3349,Georgios Ambet,M,NA,NA,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",NA
3349,Georgios Ambet,M,NA,NA,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",NA
3362,Bianca Ambrosetti,F,14,NA,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Silver
3544,Gaston Marcel Amson,M,44,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",Silver
3545,Gottlieb Amstein,M,21,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",NA
3545,Gottlieb Amstein,M,21,NA,NA,Switzerland,SUI,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Team",NA
3670,Jan Andenne,M,NA,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Compositions For Solo Or Chorus",NA
3686,Alf Steen Andersen,M,21,NA,NA,Norway,NOR,1928 Winter,1928,Winter,Sankt Moritz,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Gold
3733,Herman Viktor Gunder Andersen,M,23,NA,NA,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
3738,Jens Jacob Andersen,M,36,NA,NA,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed One Person Dinghy,NA
3768,Ove Andersen,M,28,178,70,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
3828,John Franklin Anderson,M,20,191,97,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Discus Throw,NA
3862,"Stephen Eugene ""Steve"" Anderson",M,22,190,77,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,Silver
3883,Albert Per Andersson,M,26,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
3883,Albert Per Andersson,M,26,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Decathlon,NA
3923,Fritz Gustaf Adolf Andersson (-Gabeling),M,24,NA,NA,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,Speed Skating Men's 500 metres,NA
3923,Fritz Gustaf Adolf Andersson (-Gabeling),M,24,NA,NA,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 1,500 metres",NA
3923,Fritz Gustaf Adolf Andersson (-Gabeling),M,24,NA,NA,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",NA
3923,Fritz Gustaf Adolf Andersson (-Gabeling),M,24,NA,NA,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 10,000 metres",NA
3995,Karl Volger Andersson,M,32,NA,NA,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,NA
3995,Karl Volger Andersson,M,32,NA,NA,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze
4042,Jos Leandro Andrade,M,26,179,77,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
4110,"Giannin ""Gian"" Andreossi",M,25,NA,NA,Switzerland,SUI,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
4111,"Munrezzan ""Mezzi"" Andreossi",M,30,NA,NA,Switzerland,SUI,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
4236,Franz Josef Andrysek,M,22,NA,59,Austria,AUT,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,Gold
4268,Ral Anganuzzi,M,21,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Bronze
4342,"Patrick ""Paddy"" Anglim",M,23,NA,NA,Ireland,IRL,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,NA
4357,Harold Angus,M,NA,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
4399,Victor Edvard Ankarcrona,M,32,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",NA
4399,Victor Edvard Ankarcrona,M,32,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Team",NA
4403,Erik Anker,M,24,NA,NA,Norna,NOR,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 6 metres,Gold
4404,Johan August Anker,M,56,NA,NA,Norna,NOR,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 6 metres,Gold
4405,Jan Geert Ankerman,M,22,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Silver
4421,Adrien Anneet,M,19,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Welterweight,NA
4445,Isakas Anolikas,M,NA,NA,NA,Lithuania,LTU,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",NA
4460,Renato Anselmi,M,36,165,NA,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",Silver
4463,Ren Ansermoz,M,NA,NA,NA,Switzerland-2,SUI,1928 Winter,1928,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four/Five,NA
4465,"Maria Elisabeth Georgina ""Lizzy"" Ansingh",F,53,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",NA
4498,Antero Gonzlez de Audicana Inchaurraga,M,27,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,NA
4508,Georges Anthony,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Pairs,Bronze
4508,Georges Anthony,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,NA
4541,Ral A. Antoli,M,NA,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",NA
4541,Ral A. Antoli,M,NA,NA,NA,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",NA
4563,Micha Antoniewicz (-Woysym),M,30,NA,NA,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",NA
4563,Micha Antoniewicz (-Woysym),M,30,NA,NA,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",Silver
4563,Micha Antoniewicz (-Woysym),M,30,NA,NA,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",NA
4563,Micha Antoniewicz (-Woysym),M,30,NA,NA,Poland,POL,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
4564,Edvard Antonijevi,M,25,NA,NA,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Individual All-Around,NA
4564,Edvard Antonijevi,M,25,NA,NA,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Team All-Around,Bronze
4564,Edvard Antonijevi,M,25,NA,NA,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Horse Vault,NA
4564,Edvard Antonijevi,M,25,NA,NA,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Parallel Bars,NA
4564,Edvard Antonijevi,M,25,NA,NA,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Horizontal Bar,NA
4564,Edvard Antonijevi,M,25,NA,NA,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Rings,NA
4564,Edvard Antonijevi,M,25,NA,NA,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,NA
4596,Vclav Anto,M,23,NA,NA,Czechoslovakia,TCH,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 400 metres Freestyle,NA
4596,Vclav Anto,M,23,NA,NA,Czechoslovakia,TCH,1928 Summer,1928,Summer,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
4688,"Hermann ""Armand"" Apell",M,23,NA,50,France,FRA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Flyweight,Silver
4726,Torvald Appelroth,M,25,NA,NA,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",NA
4726,Torvald Appelroth,M,25,NA,NA,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",NA
4727,Nicolas Appels,M,NA,NA,NA,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",NA
4737,Lloyd Otto Appleton,M,22,NA,NA,United States,USA,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
4785,Nobuo Arai,M,NA,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 400 metres Freestyle,NA
4785,Nobuo Arai,M,NA,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
4785,Nobuo Arai,M,NA,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
4862,Benjamin Esteves Arajo,M,28,NA,NA,Portugal,POR,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA
5015,Francisco Argem y Sola,M,NA,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,NA
5038,Alphonse Aria,M,25,162,58,France,FRA,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
5066,Mehmet Saim Arkan,M,21,NA,NA,Turkey,TUR,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA
5077,Pedro Arispe,M,27,NA,NA,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
5112,Gaston F. M. Arlin,M,NA,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,NA
5122,Armando da Silva Martins,M,23,NA,NA,Portugal,POR,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,NA
5146,George Denholm Armour,M,64,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",NA
5146,George Denholm Armour,M,64,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",NA
5146,George Denholm Armour,M,64,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",NA
5146,George Denholm Armour,M,64,NA,NA,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",NA
5190,Pierre Arnaudin,M,31,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,NA
5242,Fernand Clment Arnout,M,28,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,Bronze
5286,Juan Pedro Arremn,M,29,NA,NA,Uruguay,URU,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Gold
5333,"Milorad ""Mikica"" Arsenijevi",M,21,NA,NA,Yugoslavia,YUG,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,NA
5349,Estanislao Artal Garriga,M,NA,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
5382,Ramn Artigas Rigal,M,20,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
5464,Haydar Aan,M,NA,NA,NA,Turkey,TUR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,NA
