ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
11518,John Arthur Biller,M,26,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Standing High Jump,NA
11518,John Arthur Biller,M,26,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Standing Long Jump,Bronze
11518,John Arthur Biller,M,26,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Discus Throw,NA
11528,"Edwin ""Teddy"" Billington",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/4 mile,Bronze
11528,"Edwin ""Teddy"" Billington",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/3 mile,Bronze
11528,"Edwin ""Teddy"" Billington",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/2 mile,Silver
11528,"Edwin ""Teddy"" Billington",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1 mile,Bronze
11528,"Edwin ""Teddy"" Billington",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 2 mile,NA
11528,"Edwin ""Teddy"" Billington",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 5 mile,NA
11528,"Edwin ""Teddy"" Billington",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 25 mile,NA
11817,"John Frederick Bissinger, Jr.",M,25,180,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,NA
11817,"John Frederick Bissinger, Jr.",M,25,180,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",NA
11817,"John Frederick Bissinger, Jr.",M,25,180,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",NA
11817,"John Frederick Bissinger, Jr.",M,25,180,NA,"New York Turnverein, New York",USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,Silver
11878,"Francesco Filippo ""Frank"" Bizzoni",M,29,172,NA,Italy,ITA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 1/4 mile,NA
11993,Black Eagle,M,NA,NA,NA,Mohawk Indians-2,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
11994,Black Hawk,M,NA,NA,NA,Mohawk Indians-2,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Bronze
12055,Clyde Amel Blair,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
12055,Clyde Amel Blair,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
12055,Clyde Amel Blair,M,22,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 400 metres,NA
12106,Joseph lie Blanchard,M,22,NA,NA,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
12199,Wilfred E. Blatherwick,M,33,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Singles,NA
12199,Wilfred E. Blatherwick,M,33,NA,NA,United States-10,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,NA
12660,Otto Boehnke,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,NA
12660,Otto Boehnke,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",NA
12660,Otto Boehnke,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",NA
13003,James Bollinger,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Lightweight,NA
13197,George Valentine Bonhag,M,22,179,60,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
14340,"Philip Ewing ""Phil"" Boyd",M,28,NA,NA,Toronto Argonauts,CAN,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxed Eights,Silver
14344,"Lloyd Tilghman ""Tim"" Boyd",M,42,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
14482,Walter Brack,M,23,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 100 Yard Backstroke,Gold
14482,Walter Brack,M,23,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 440 Yard Breaststroke,Silver
14517,"Benjamin Joseph ""Ben"" Bradshaw",M,24,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
14530,Joseph J. Brady,M,NA,NA,NA,St. Rose-2,USA,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Bronze
14669,"John George Brandt, Jr.",M,21,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
14738,David Hey Bratton,M,NA,NA,NA,New York Athletic Club-1,USA,1904 Summer,1904,Summer,St. Louis,Water Polo,Water Polo Men's Water Polo,Gold
14738,David Hey Bratton,M,NA,NA,NA,New York Athletic Club #2-4,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 4 x 50 Yard Freestyle Relay,NA
14765,Max Braun,M,NA,NA,NA,St. Louis Southwest Turnverein #1-2,USA,1904 Summer,1904,Summer,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
14779,Alfred Braunschweiger,M,18,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Diving,Diving Men's Springboard,NA
14799,Henry Alexander Brawley,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
14897,Emil William Breitkreutz,M,20,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,Bronze
14943,"William Thomas Edmund ""Billy"" Brennagh",M,26,NA,98,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
14987,George Henry Bretz (-Brett),M,23,NA,75,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
15188,Warren George Brittingham,M,17,NA,NA,Christian Brothers' College-1,USA,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Silver
15244,Oscar Bernard Brockmeyer,M,20,NA,NA,Christian Brothers' College-1,USA,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Silver
15479,Colin Campbell Brown,M,28,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
15484,Charles Brown,M,37,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Roque,Roque Men's Singles,Bronze
15657,Edward Malcolm Bruce,M,43,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double American Round,NA
15657,Edward Malcolm Bruce,M,43,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double York Round,NA
15657,Edward Malcolm Bruce,M,43,NA,NA,Chicago Archers,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Team Round,NA
15893,"George Philip ""Phil"" Bryant",M,26,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double American Round,Gold
15893,"George Philip ""Phil"" Bryant",M,26,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double York Round,Gold
15893,"George Philip ""Phil"" Bryant",M,26,NA,NA,Boston Archers,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Team Round,Bronze
15897,Wallace Bryant,M,40,169,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double American Round,NA
15897,Wallace Bryant,M,40,169,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double York Round,NA
15897,Wallace Bryant,M,40,169,NA,Boston Archers,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Team Round,Bronze
16185,"John Joseph ""Joe"" Buerger",M,33,NA,NA,Western Rowing Club-3,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Pairs,Bronze
16612,Miles J. Burke,M,19,160,49,United States,USA,1904 Summer,1904,Summer,St. Louis,Boxing,Boxing Men's Flyweight,Silver
16691,"William Lawrie ""Billy"" Burns",M,29,180,73,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
16775,William Waldo Burton,M,28,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
16800,Christian Busch,M,24,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,NA
16800,Christian Busch,M,24,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",NA
16800,Christian Busch,M,24,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",NA
17246,"Douglass Pope ""Doug"" Cadwallader",M,20,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
17246,"Douglass Pope ""Doug"" Cadwallader",M,20,NA,NA,United States Golf Association-3,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Bronze
17249,John Deere Cady,M,38,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
17249,John Deere Cady,M,38,NA,NA,Trans-Mississippi Golf Association-2,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Silver
18208,John M. Cardwell,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
18266,"Jesse Landis ""Lee"" Carleton",M,41,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
18266,"Jesse Landis ""Lee"" Carleton",M,41,NA,NA,United States Golf Association-3,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Bronze
18267,"Murray Carleton, Jr.",M,19,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
18476,Edward Powell Carr,M,26,168,59,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
18616,Theodore Carstens,M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Foil, Individual",NA
18616,Theodore Carstens,M,25,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Sabre, Individual",NA
18665,"Nathaniel John ""Nate"" Cartmell",M,21,182,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
18665,"Nathaniel John ""Nate"" Cartmell",M,21,182,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,Silver
18665,"Nathaniel John ""Nate"" Cartmell",M,21,182,71,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres,Silver
18685,Flix de la Caridad Carvajal de Soto,M,29,155,43,Cuba,CUB,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,NA
18787,Henry Lincoln Case,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Individual,NA
18829,Gustav Casmir,M,29,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's Foil, Individual",NA
18829,Gustav Casmir,M,29,NA,NA,Germany,GER,1904 Summer,1904,Summer,St. Louis,Fencing,"Fencing Men's epee, Individual",NA
18843,Amos Burr Casselman,M,53,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double American Round,NA
18975,Frank Riley Castleman,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 60 metres,NA
18975,Frank Riley Castleman,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 100 metres,NA
18975,Frank Riley Castleman,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 110 metres Hurdles,NA
18975,Frank Riley Castleman,M,27,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 200 metres Hurdles,Silver
19071,George James Cattanach,M,25,NA,92,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
19538,Charles Chadwick,M,29,NA,NA,New York Athletic Club-4,USA,1904 Summer,1904,Summer,St. Louis,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,NA
19538,Charles Chadwick,M,29,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Shot Put,NA
19538,Charles Chadwick,M,29,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 56-pound Weight Throw,NA
19538,Charles Chadwick,M,29,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Hammer Throw,NA
19593,William Chalfant,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Roque,Roque Men's Singles,NA
19894,Joseph William Charles,M,36,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Singles,NA
19894,Joseph William Charles,M,36,NA,NA,United States-9,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,NA
20759,"Benjamin ""Ben"" Chimberoff",M,29,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,NA
20759,"Benjamin ""Ben"" Chimberoff",M,29,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",NA
20759,"Benjamin ""Ben"" Chimberoff",M,29,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",NA
21319,Otto Lorne Christman,M,24,NA,NA,Galt Football Club,CAN,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Gold
21758,Charles Ellis Clapper,M,28,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
21795,Ellery Harding Clark,M,30,180,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's All-Around Championship,NA
21841,William A. Clark,M,NA,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Double American Round,NA
21841,William A. Clark,M,NA,NA,NA,Cincinnati Archers,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Men's Team Round,Silver
22088,George Cloutier,M,27,NA,NA,Winnipeg Shamrocks-1,CAN,1904 Summer,1904,Summer,St. Louis,Lacrosse,Lacrosse Men's Lacrosse,Gold
22209,"William Wesley Coe, Jr.",M,26,178,95,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Shot Put,Silver
22275,Harvey Wright Cohn,M,19,172,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 800 metres,NA
22275,Harvey Wright Cohn,M,19,172,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 1,500 metres",NA
22275,Harvey Wright Cohn,M,19,172,61,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,"Athletics Men's 2,590 metres Steeplechase",NA
22877,Emma C. Cooke,F,55,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Women's Double Columbia Round,Silver
22877,Emma C. Cooke,F,55,NA,NA,United States,USA,1904 Summer,1904,Summer,St. Louis,Archery,Archery Women's Double National Round,Silver
22879,George Edwin Cooke,M,21,NA,NA,St. Rose-2,USA,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Bronze
22895,"Thomas Joseph ""Tom"" Cooke",M,18,NA,NA,St. Rose-2,USA,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Bronze
23066,Louis Albert Corey,M,NA,NA,NA,France,FRA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,Silver
